Protein,CRC01-N,CRC01-T,CRC02-N,CRC02-T,CRC03-N,CRC03-T,CRC04-N,CRC04-T,CRC05-N,CRC05-T,CRC06-N,CRC06-T,CRC07-N,CRC07-T,CRC08-N,CRC08-T,CRC09-N,CRC09-T,CRC10-N,CRC10-T,CRC11-N,CRC11-T,CRC12-N,CRC12-T,CRC13-N,CRC13-T,CRC14-N,CRC14-T,CRC15-N,CRC15-T,CRC16-N,CRC16-T
EIF5A,27.99992446707538,27.80211807321819,27.798367976084513,28.724534305909465,27.51721855962841,28.73814050655545,27.549778704402136,28.36382217611804,26.762486723617293,28.140351592824743,26.880693657364752,28.73747754392556,27.71653576906643,27.70455334915353,26.355706316061415,27.828687499148735,26.2386406234278,28.03487798788762,26.142394929438332,27.95170667688238,26.570837585774246,28.427805414502885,26.8046407480983,28.6414568627275,26.42099486965356,27.420777908519014,27.024924882698638,28.569237487213094,27.22226961826442,28.69166695591495,27.171847318819545,28.69984066680575
EIF5B,25.628560645329966,25.965078309943646,25.99387307665378,25.45085192996224,25.793241119020816,24.136038714334116,26.841175083516926,25.126934314898673,26.681043818792862,26.406782707709358,27.19560756940429,26.46139969486251,26.563163900139863,25.266831182186657,25.374449626716927,26.463215500092307,26.172236390368255,25.470950972712824,25.80245566954762,25.98899715061206,27.199405050778296,25.551789330087157,26.759357159466955,26.33958480866524,25.649089023263418,25.315204159447198,26.749955360167395,26.62145812491806,26.726753072409178,26.037211598163935,26.235745561350576,25.995058734114277
EIF6,25.422971135715752,26.523100172821287,25.64234768828688,26.333484758869623,25.140803695808692,27.00497808355028,25.331997000927295,25.88077537159824,24.844494137279344,27.856865701919435,24.21959980277801,25.634987709383882,25.51138907084192,25.725769283378412,24.46756248179096,24.586870441824242,25.056441472523744,26.028759109578576,24.54597972884987,26.91129377002064,24.397479166959823,25.006521788548078,25.203001412542214,26.90747297811691,22.93146411143499,25.930839809319387,24.27848667102077,27.474312359429433,26.308024840542693,26.994115726416673,24.807414257692173,27.184633746806394
ELANE,18.673576185772983,25.99587575468573,21.984539864014874,19.92144675720028,20.48481814297267,25.200334986678275,19.391244168029687,26.122181093948534,22.51775204948772,26.43465855756391,18.310166899626026,26.63173562624522,25.274751649354986,25.32515133959933,23.579066419126974,27.67429130710604,17.286889533654445,24.364361621862646,18.699377580400636,25.459386664395296,15.909712064995428,26.003834845541387,27.151138029806912,25.471178169438875,20.981950479841824,24.960053534025203,22.339201428350954,26.391285077410263,19.21278492598497,22.553065735609696,17.658496409330787,23.498591608143986
ELAVL1,25.241651713318678,25.4825444550574,24.805606320750297,25.25281734421069,25.675340799052034,25.492512500785136,25.511968141256716,26.360797982670732,24.99517686165239,26.47274837141174,25.381947765160294,26.751628914614837,25.15925722838399,25.92462974570994,23.74817753419524,24.01529146161013,24.140345758914492,25.752240138950146,24.549130160818848,26.580823793356505,24.626216058501665,25.628744184886273,25.104553451864405,27.370630493808438,22.978429684609317,25.142748748370593,24.66531089718516,27.425422593743313,25.925386434401208,27.246238313743,24.1815562699181,25.589387701173273
ELMOD2,22.25740294610054,22.931791216491387,21.250711932414536,22.250146200845744,21.971045718294917,22.950552945909102,18.54109685132228,22.264169848945638,22.328626526907016,23.530882206850222,19.054567585635496,22.98484262070914,22.606784623944836,22.693328091633006,18.68135406388668,21.408862206756268,19.916514249961473,22.36632476275379,20.29947375161462,23.050654065908734,17.485036601324556,22.053798535821407,17.145470761900427,23.254488125910427,21.09380797832457,22.501673239855837,22.256800037586892,23.43775781243135,22.774310261090744,22.853193200014598,18.779375215497385,22.843494352153296
ELOB,23.7835454735502,24.26078035707398,23.757121929643333,24.542526790614183,24.01648244516419,24.92238842632001,24.075893600355908,24.68661096172829,23.769254651176784,26.04400077869512,23.704604778592724,22.922320523344922,24.434060269409603,24.570752040591493,23.17256694109331,23.952036162088756,23.494516964265284,24.531298260112273,23.60892449037017,24.5284117469923,22.549823889283154,24.315808905099715,23.710138813837535,25.96322727513489,21.60183556573025,24.52539626017217,24.33727335420504,25.3792946830006,24.551601518766184,24.492992334573188,24.200286547458305,24.538700906673355
ELOC,19.964269147062403,21.291932574280498,23.457281037170144,22.225156988446102,23.75111836986692,24.453493856446908,23.194643444342102,24.818198422783208,24.016895587828152,25.272925904982785,23.914934778758976,24.808385488970394,21.967411953886597,23.60056595215944,22.835878515409775,23.445207050441464,22.211963982545846,24.04285601465564,22.183356036149714,23.40042100689465,22.34092976398264,22.539038991067287,23.507732141860515,22.792642821059054,19.589599155541695,20.11922884407962,23.139809954681976,25.04013655558342,24.158287230194077,24.64885991351989,22.93442154784529,24.07898007624449
EMC1,21.37597030299725,22.915737216489706,22.37471218203267,23.295962866371244,21.878551489002714,23.62607065682129,21.740347268092215,18.250564295198657,24.437817766633483,28.9141752334746,26.881344991921825,27.472515485891787,23.27816247752481,22.85212139040209,17.115440465848053,22.00470986918821,21.1768227651865,23.08432587112345,26.029082752846637,22.854823698212392,20.93884651437946,22.02525360422057,25.596305187858327,27.345222220201876,19.62460173877958,23.4064986807139,24.544548606292405,27.203970150316668,18.404855871501095,27.54900022607873,17.595436274288044,17.300249455399868
EMD,24.636583101849826,25.21619291966176,24.3317787798495,25.063358044594555,24.589993221819398,25.61261883311892,24.927212338340954,24.72550082968192,24.911220423923144,26.110194697621115,24.938646259631177,25.517597727996158,24.42188572953514,25.42344621267824,24.54114235465913,24.47280868004589,24.512086341528182,24.679957802880253,23.504524471553943,25.05871595487371,23.948323137680063,25.109378603057934,24.24103654054905,26.5119721419891,24.625725123626935,25.615638343383925,25.081366860330835,25.403637161480415,24.753784230943744,25.968205334805347,24.854691718467418,24.64914782920224
EMILIN1,27.235833338125882,28.59027341006154,27.298485666552907,26.654872391487945,28.05816382828736,27.776770654460346,27.548062197234046,26.952942408667486,28.460869761900398,27.197723949050634,28.48462839545527,27.99755433306201,28.027526497263228,27.949341587155164,27.852012475512062,27.087838506333185,27.314198957727335,28.29324479927946,28.4321099359003,27.650335556059815,27.880794325735675,26.46878688958761,28.632663608919025,27.098083771706307,28.783922780496415,28.105058075561516,29.306916042750885,28.831584163535002,28.858148774690644,27.598760921219036,28.577879045978616,28.064680134608828
EML2,23.602281627808793,24.04869210570712,24.204482425628136,24.088289068231738,24.280042947250127,24.943299818504116,23.755649203689554,24.00531540210206,24.073986618408444,24.71066523818488,23.924549690020005,24.162308119650593,25.431327430787157,24.93154468473098,23.038272004010512,23.16560423428933,23.77463346864828,23.307838962952722,24.03257999801065,24.377743426971616,23.41878924447503,24.3008777188283,22.222161165376495,24.514369639709855,22.871201199143563,24.436541190155264,24.535227232680427,24.000883615976164,23.118778280669133,25.297695429321365,24.47974361181689,23.93791260426561
EML4,24.560577632419623,26.52939397120709,26.695336451407595,26.260022367859005,25.92584746085909,26.787437155931933,26.028603141260522,25.649597580768987,26.089626096711203,28.042737820511316,25.967314891803174,25.959650812374722,24.58448646911294,24.82119865804372,21.3494514967192,24.143542367949117,23.497012020673267,25.14651916510895,22.70316498625572,26.57012228463192,25.147669990169053,24.430964319117077,24.0278433400672,27.433402575344502,23.488180258194706,25.630458254344887,25.785941784886948,28.047004217778202,26.78485217882963,26.615824815399982,22.646962885992075,26.93520719359586
ENO1,30.219478060177,31.255598327846677,30.298188080578683,30.714723086198994,31.819841737738276,31.814822539170006,30.666325716503025,31.304340488557973,31.40658476294847,31.85445790300398,31.435880027896896,31.31107108092149,31.511117983474893,30.367991622206162,31.493387410536023,30.867930504544905,31.48543518331059,30.95378441001581,31.130609879497683,31.426170283338312,31.14742832313972,31.066095010516914,31.223079999221703,32.21377985588896,31.402202256798518,30.7715616831312,32.08320552782165,31.58323814038532,31.114651305123513,31.586072318071114,31.861992476484012,31.35521020799807
ENO2,23.151134008002504,22.377322388691987,23.323520882503924,21.994971285552552,23.60499674491313,19.02582544406481,21.526184234468655,18.785482382239167,25.10079903606354,20.628416322335127,25.696478293284677,23.54817148624082,24.650754065805828,22.88891993638878,23.762687536915962,20.8103178508665,24.524933551935458,23.854674225407692,24.137069228737936,21.067987002046657,23.545550802643564,20.113451379874576,24.588920025059057,23.22808809948351,23.886481073593934,22.015573726563854,24.548801246092076,24.901283652606566,24.96791926034632,23.854306762231367,25.33006620863334,18.722803364467385
ENO3,25.695341945666044,28.066891857543524,27.449301439188986,27.982783154755772,27.10093418777412,28.362200910833376,26.074486535967818,27.239524134100137,26.254918088455604,28.07961130494905,26.110510904616543,27.532982657850933,26.172663624425457,25.998139815725686,25.072954141451945,26.95533606761204,26.235932541123105,25.439833587533233,24.181525941837705,27.175286878237575,24.797765246357333,26.359298901688277,25.47172489813694,28.955699997116426,27.481194314212388,27.857484974096497,27.143139841686168,27.897250655874522,26.948831478173293,27.5014353577199,27.39284791936534,28.146420219794983
ENOPH1,22.046422743268096,23.177169519439488,22.14520057425445,23.41678669248506,23.340546632064125,23.589101520268308,22.212153731178237,23.49113606909831,23.731576552483844,25.09955863810601,22.910442348964462,23.85123532741518,23.726907755672908,23.171685933450885,22.289950498183103,22.647150446761334,22.14963747556495,23.670581814955323,22.166736414485207,23.61610614539772,22.133986976657987,22.51273107134683,22.77710083729837,23.604132464620058,21.985659338431326,23.4322153132164,22.6275335355272,23.190692284630547,22.92124951744644,23.686998411588796,23.3445654818837,23.99541336729607
ENSA,19.442536823538674,23.32741299646329,18.241994569214036,24.36629058328567,17.791323678826622,24.561076146188356,21.124455452969112,24.558141222613543,22.660216102501973,24.579206873709424,21.916811000979568,23.639975253374256,20.053503340181365,23.7682622652569,18.0675448914294,19.01366174498628,16.855501497000827,23.507982585010794,16.711667086497023,23.472116649461384,18.062327811572658,24.03996315632185,21.864252343176585,25.334436965226608,15.507828409312333,23.017963599914673,23.748005689954017,24.43450264398342,22.41602394907682,24.896649032818573,18.52813157777287,22.96571432581173
ENTPD5,23.810023137622974,20.35383337391908,24.654084477626355,22.92942454016104,22.13940683387297,21.321058090726332,24.219007967919833,22.051415755552977,24.3105717235827,24.005113659378928,24.30408441980495,24.34831374273025,24.597173537051784,23.148834189704452,20.856518453805638,17.358255084299607,22.844253545878562,22.125041907959382,23.33515503048071,23.881341494745726,22.72700318741399,21.72252427955663,22.091634652327368,19.38375738938007,21.63187517611009,21.572279649379556,22.447584197289952,23.965178954461738,24.680054068676235,24.877831145298504,23.212013880316903,23.332815151916932
EPB41L2,26.28368912863279,26.979322194680233,26.137145451715583,26.607451291991893,26.79167213282184,28.16671515550399,26.68360520341467,26.95126044208174,26.571840640011157,28.12305079254207,26.788804137137028,28.16679115024209,27.292807947882483,26.432685210640475,25.952607692342458,25.125621319484335,26.45927453946992,26.561538561461408,25.714062000885228,27.120317789274317,25.82000129689499,27.545955756572646,26.3027605245067,28.15584815428287,25.283211525359285,26.351577389851567,26.02231112332955,27.555151907722202,27.136171954993134,27.96108180405491,26.107748037395027,27.252472672885816
EPB41L3,22.72689169035967,26.286063845467034,22.647469720634945,25.587426136546146,23.7726977347388,21.565692545909524,23.525478982198504,20.98514882505025,22.950263779241002,21.017809468470112,23.45716899625497,22.322104327687722,23.667774185567975,22.802972032420623,23.29630822195921,19.886761721401392,23.222286950254084,21.43953839949225,22.2530733505766,22.774252136922627,22.82916479335582,21.504005382263255,23.249875522480625,23.203059136840533,24.023577304732886,26.902354703436103,23.491888568437947,23.407334050605904,23.656767011408704,22.54061916253281,24.30330610737955,22.480606104488515
EPB41L4B,20.797993266061827,19.322003309075367,21.251040668157383,22.018812639118725,21.560428314857276,21.164844225261167,21.875872528578174,20.60965195810611,20.411828317755614,21.920329341378707,20.735281394542774,21.790293326173273,21.51288007110692,20.924866681415377,17.89771676571613,19.84334824242014,20.412158125558964,19.513601157351484,19.200566349892917,22.152407819493654,19.96643187172056,20.658255996005586,21.43898838240549,22.018702397338863,18.620063851230682,20.54358668368569,20.333160393668134,21.363540867816784,21.226223863634814,21.274579305153825,19.685803728219277,21.84987653056527
EPCAM,26.307438439597643,25.05838451336704,26.6247945040752,26.386537506971614,25.507998160201716,27.045558830059875,27.333054462509928,27.099626529331726,24.164203679457433,27.012575296213,25.201215823708807,26.641378948381128,26.81137115657841,26.454794608546404,22.35645212683814,25.483656226118107,25.105517411914832,26.504270667439236,25.610451022298363,27.078869861604627,24.44067799068269,26.662265883068326,24.287403762939885,27.355164445295525,23.6512301958,25.838648063210613,23.749559115508315,27.36879608172477,26.744989042762374,28.17258768739064,24.6663443475819,27.00510493881343
EPHX1,26.755505743163916,26.127216468022084,26.52605390685182,26.34644877778491,26.962848364753295,25.566663176952297,27.456262038528056,24.833345282478316,27.341502469952996,27.3527255874384,27.858699836947924,27.20432606706162,26.832589333993948,25.734354866978272,27.00805441434528,26.323749184984948,26.82424866182317,26.250562960063153,26.51108260636438,26.103866280513817,27.078339006474437,25.504282349351065,27.616211445499225,27.815166717035545,27.187791688125294,25.802302162559048,27.41919808856988,27.119328037562944,28.621974376493885,27.0463076970182,26.62998540084158,25.920816492861196
EPHX2,26.619338306168,26.34195970805778,26.970260614320935,28.25596732424778,28.308527157381835,27.963464035135058,28.22487651519679,26.78102828008853,24.377132664632544,24.87495024012393,24.784813783517652,23.938359033738564,27.42784572766313,26.80616869570854,26.862812747661614,26.75942825331374,27.90908305255117,28.608709691535868,27.158788062653045,28.292823507190693,26.542866567082733,26.79713147794602,22.874963974897128,25.79698984032921,27.29802693860679,27.175656330627458,23.992243735903017,24.039487000877774,24.999939544207294,25.75486368387964,27.88082055026401,28.21374268731675
EPN1,21.31279229559437,22.216166776921135,21.493550981100434,21.60867756813986,22.814693178468932,22.4046452152092,22.20804471137739,21.920181972175218,21.856377245692048,22.694140771807948,22.263227456565545,22.788669371451476,22.991452404919542,22.812691117945242,21.60399882832357,21.247607363346813,21.941959699183474,21.97546685941056,21.769966593260772,23.221497193907283,20.829540172192612,21.60708441170998,21.890527299187948,21.917173202115833,21.48482045601226,22.430427729115095,21.68311877960769,22.691389082020287,21.503682661383802,22.192978333201133,21.355964023649584,23.140003832011033
EPPK1,26.480601741875212,27.416419896378724,27.126366812272938,27.70423262188578,27.79864512636343,27.93973598399741,27.194811831404365,27.23135905538135,27.719949903232393,28.77335232323227,27.510372100589564,27.886954409328908,27.924762808520327,27.329558689145376,27.24476011409632,26.306128546627818,27.572641289261547,27.442187900606232,26.786317450636105,27.970171048938706,26.85357745888524,27.035972436557806,26.48620463460991,27.078004487759213,26.509862912439573,27.269439528737145,26.429812914638273,27.647176311954492,27.467685143883703,28.595509178790383,27.537950126749312,27.572943961613266
EPRS1,26.963492311426062,27.253750403117316,27.215037100139284,27.99108272556705,27.56351861672783,28.446304799719467,27.003251721317582,27.912580404979064,27.2891165299964,28.923439794775888,27.619118469235158,28.566325902616622,28.050597940766576,27.73537030746673,25.8668375046858,27.16375125144075,26.11101025947329,27.562029254641935,25.631997564106623,27.86492209577731,25.370280539339927,27.1914607752061,26.980841029893718,29.37108064546149,25.017804213372493,27.792911620399735,27.735034821360333,28.822614484402536,27.389290644779084,29.076128791686266,26.697074996764336,27.747723107895062
EPS15,22.880013496566935,21.333874552503595,23.527160613085297,23.14020391037449,23.28060415199378,22.794068391650143,22.2146596038324,22.32989467641595,21.431065891666623,22.205714207437605,19.93658841806955,22.38390719372258,21.350940343287082,22.185576596464855,22.279905039205286,20.652526292437212,23.157431539069314,21.9281484254578,22.665113484290124,20.806322652972025,20.624991049397504,21.690423885007796,22.997176107007647,21.988607845328076,25.334351858412806,23.399536842498218,20.887312056498082,22.39305863699209,21.14376669946663,21.916808234084264,25.29793127379318,23.73764654548189
EPS8L3,20.8223843462571,21.45882365320952,21.186982587361534,21.73017799005562,20.356187172822303,22.591734072802844,22.30417485960191,21.92945626042656,26.88610173589393,28.131108496325325,26.281331225543465,27.326983444792624,23.00454240818904,19.626080524653176,16.685419748673144,21.766740655110095,20.216177964439368,21.555861929165427,17.345876922201942,22.355381830583653,14.965233763220736,21.25250240789805,26.18733902485414,28.087750331341446,18.208532106611372,21.421127940365036,26.333264003704585,28.068553867988264,27.449959023578263,28.008924640160707,20.924431836915815,22.644731393816098
EPX,25.995325733952452,28.41564237616646,27.11224010435788,27.932578712499765,30.638863573196485,28.873189460546836,28.305341546537687,27.760209701313343,30.573548083508282,27.965343111792446,29.48867170332208,28.48012482414841,31.164826947493868,29.9796807087791,28.6708060786525,28.85720848689782,29.33745028806512,28.88905843783419,31.4996121723705,30.462314399526687,30.892474562812684,27.59802723719241,31.739570921661016,26.94799009723638,30.28866324543001,29.28020361494047,31.03672116542038,29.90180266509822,30.818945647883034,29.315302012812158,30.34136543507123,29.12135628782375
ERAP1,25.50352869632702,25.974274939511307,25.56229572646658,26.465075713451697,25.036751157243256,25.649577618029568,26.411051907295985,26.872988446439653,25.661147259113772,27.266648988254385,26.160759163199497,26.919877300754475,25.965377429826713,25.88250351988394,23.82109872656044,23.692799459712127,23.958480732815033,24.67127370655546,24.69934635714362,26.901223713655533,23.06638928139703,25.123598016834542,25.64102029063442,27.869516505207546,24.08319002160163,26.2504401464901,25.1708124014745,27.019765134118632,25.265809877636546,26.43754651887946,23.59614853212136,25.514071511718058
ERGIC1,25.06038620754413,24.438574363296418,25.76245546978373,26.56927528033616,25.125054588450418,25.799317691229728,26.191152262449776,26.159730627795454,25.59753595719667,25.448098350724113,25.353265797992073,25.880152576847355,25.63903821304712,26.80949604075535,24.019166591022323,24.37884179385042,24.7631004828545,24.6069274685721,25.016781237588997,27.176646329346884,24.262717039532816,24.763438831846145,24.54980816936955,26.984189196218768,23.502591033337517,24.701173986626905,25.08711070960102,26.892054129494326,25.8978262023046,27.026153933316934,25.433549857904413,27.16022805128086
ERH,24.50933866376768,24.89954871191278,24.44797036213202,25.56717545180691,24.355195679034647,25.509991299864982,25.063678184349634,25.79359888644122,24.957055419868617,24.989029173162937,25.32911823459267,26.10570418608079,24.522757162485643,24.681951569033576,23.325788423790442,23.512594981247002,23.98439377631396,25.236810400199055,23.68720277835136,25.73870744893795,23.838323781574424,25.652308716486218,24.19609600056547,25.83108777951217,22.77494822295362,24.705894445309788,24.23197863856222,27.107370923596587,25.304124020733976,25.929645776119003,23.81123152922299,25.228037322745685
ERLIN1,25.905747529708833,23.8891136334886,26.294585679579875,26.521470276417528,25.62451240386511,26.200127710226116,26.306649806163627,26.8028192413108,25.67833079089414,25.97224006164694,26.49663204228354,25.91911204455242,26.114202193304948,26.263026174189477,24.78011917675418,26.006911094424005,25.64673862130685,25.572065713675737,25.25770069127604,26.591924847942444,25.12498263430963,25.571195747047604,26.235996426756635,28.095045407817192,25.100428490539752,26.279545575432646,26.339633616058272,26.915080900848494,26.41510592809411,27.48137666182542,25.836320068137056,26.051665790184714
ERLIN2,26.253370550673047,25.523910699933662,25.888375975534085,27.557763026456822,26.194432469332252,26.667847508251832,26.528200175951937,26.931659989124288,26.206544161700524,27.354109928444085,26.429007533035403,27.410944183430036,27.52440318441888,26.79279518797055,23.928094004812273,25.7147584093956,25.134476965117514,25.90673528651942,25.559121326297756,26.79208590084907,25.390554782625166,26.136677408477613,26.262893971190866,27.7530164265928,24.526201021766237,26.304650703716533,26.085810292591518,27.292057400720214,26.127869826204787,27.735522209286543,25.070517149312536,26.63736573878847
ERMP1,24.693235600938294,19.289837185367873,22.95496558513804,25.613881440357975,22.353929421965862,26.367815309401315,22.743117556489363,25.22055231476539,29.890015992407612,29.783205991497795,30.745460651181215,30.325481372423553,23.069168943298354,22.36555361794714,17.12764861271812,24.631699565815218,19.45242835134999,24.384152345589836,21.52436173191574,23.341353981329302,18.853957003972138,24.910320133260214,30.58532461985963,28.67056513221071,16.793538485973297,25.523948525053573,29.17278237932504,29.09090552735933,30.929786895883414,28.89237904741334,21.314998420858657,25.895874968014514
ERO1A,24.332686800969945,25.123515952327214,24.45015003582346,24.5049860877159,24.95180476639059,26.100630736214377,25.457667442642148,26.220128905062825,24.11769040594077,27.162900699006393,24.178278909522355,26.333196278793853,25.803431353878,25.598745671360934,23.353052212948825,26.68824907907718,23.552900198650764,25.76152163832498,25.53147457011466,25.737213970050973,25.715219517162357,25.68089833846848,25.26987423300491,26.25250937144196,23.39190222041862,25.408144208726966,24.950167927649176,26.659329319366588,25.311137602534565,27.218909790459467,24.374397337791244,25.46942972768453
ERP29,27.888729572222694,27.834597462479767,27.656490749694097,28.429867927918167,27.32676739907629,28.356020097672367,27.914931402566445,28.2274278458795,28.089872309525916,28.826585333531447,27.79673875560727,28.778510299952266,27.77594813707835,28.345519129068936,26.386634626383206,27.080551636382214,26.36321236594447,27.4777703231324,26.366320806487188,28.609128782779955,26.10102427020304,27.840612906291696,27.531248707659074,29.385713352887556,26.732274262970268,28.399637376928187,27.099354846644538,29.019647390436056,28.71874681388572,28.97919700100489,27.209256391350607,28.54084305387371
ERP44,26.635683196382196,26.63401404618695,26.617638279735996,27.130648096659844,25.826158204788086,26.904469892546892,26.733935591649725,27.140942686761104,25.843523070613518,28.111380278583244,26.15288370267156,27.76106904660137,27.00193395197172,27.337760432198397,24.5678038481497,26.27309944630135,24.326621203406297,26.341220940003417,24.47189118232758,27.327181709558253,24.518877324357927,26.63977980394942,26.021659243366102,27.75566546541325,24.685841888387895,26.95527614309903,25.367689030404392,27.83846976361176,26.470408500801778,27.855792525910392,25.870604896058587,27.46697541541391
ESD,26.658518053918943,25.73829802077588,27.174491588725278,26.776578421476824,27.848476154101093,28.22511613891284,26.37808180627544,27.4962277218502,27.49869963590475,27.559469292976424,27.35257329084633,27.74032292505084,26.58505258405199,27.23382883968933,27.457069534937794,26.191233315092763,26.8237962735321,26.601457425345902,27.406069995071586,28.084556733099806,26.79907655466432,26.9413382771272,27.355992892537685,29.116764118771727,25.935075848295668,26.175116550156915,26.76792797724767,27.69050992892598,27.211093927053597,28.103916893315418,26.728020787072197,27.797894507342512
ESYT1,22.870680204497916,23.28214760768481,23.247704612028553,23.80378736897954,23.229548441533673,23.481988397506097,23.627990623588953,23.170392677179414,24.291790239843852,22.28496201665974,20.118576075401094,23.542044577679786,24.28051420813952,23.93184803188967,24.299605556944066,23.205368537398535,23.449380294752828,22.92484926329029,21.217321682914946,23.885500337315616,23.832911444727493,23.036770375048764,19.403190103863913,23.775271315185616,21.761783685972773,23.59357830295518,24.51091161135495,24.189321252791025,22.038766557244145,21.662644647730648,24.053705144447477,24.320273806682344
ESYT2,25.2866142938768,28.36742976916744,28.248594652770475,28.014394450250542,27.579799026986137,25.945790720140625,23.329805915499385,22.486817548482843,21.073732421956034,22.253738057130054,20.624211266757236,22.197796723056047,29.092754631130784,23.208176463824966,25.53537641172694,21.56248826378987,25.44768656865435,22.569694607082265,22.091381019854932,22.81444204776983,24.289808992916875,23.438826209099336,20.986822828435745,23.87419721903627,28.768973563806444,26.488361676857902,21.562558142013884,21.36764739808697,22.12801259704719,22.902804584928766,29.123863470862233,28.23778737370799
ETF1,25.467788115670324,26.054545589755474,25.53640020645185,25.991636390840807,25.00553495012411,27.353938810607822,25.819595793495164,26.754463655123146,24.872326904640612,27.03560948124471,25.88143125567949,26.90287278953742,25.80726401303933,25.882938931297513,24.00784186937865,25.629657679234356,24.411955843171555,25.179637790640413,24.87508339277779,26.19087824358063,24.95064956328457,25.87625662653862,24.751741241705215,27.49232904344732,24.930661674755985,26.346534967340418,25.691974147636312,27.38181414684481,25.784230973162334,26.868294740139174,23.647159835195847,26.436522975912883
ETFA,27.61563298403356,26.19486016101391,27.42376665032924,28.340518362866934,27.52704834949086,28.465997371308372,27.968156346811238,27.69400695526133,27.367423918961077,28.081388298232486,27.328275291911126,28.417453125052884,27.871464054987378,26.934782649093613,26.891013837557292,26.573545838957973,26.56900568791471,26.91088653361587,26.757156501504426,27.965199452633755,26.933044916470543,27.028347344852126,26.49100469693354,28.5603695268859,24.981008721514165,27.077008433920582,26.684074613485755,28.268174565598095,27.820930122798607,28.705202163145064,26.60947048571483,28.1382842858402
ETFB,27.676040486200495,25.986868146201424,27.637766476895322,28.07182105515266,27.194819122748147,27.510744400456126,27.9760390302667,28.01392398742029,27.24449777303087,28.419983322959776,26.98028721916101,28.543430753563793,27.571200828907834,27.27600688511076,25.419700065068223,26.25475256010879,26.2471360198432,26.79504211029745,26.75182139323754,28.113077827820316,26.252084521181523,27.04438879244657,26.765144610981057,28.471079649369365,26.126761200296876,27.452165841868606,27.041844358242663,28.23702546000182,27.56901862235442,28.496167661203767,26.683019673867328,28.00531326026302
ETHE1,27.50603284585187,27.61091877024505,28.03530021713147,28.09454659754706,25.95019014310156,27.3166539894484,27.76153106866045,26.00987094477575,27.81066401551791,27.746672509393026,27.651108715704847,27.848327196647645,27.11980055006475,26.128063798416946,24.365950616448906,24.698660342531685,26.632479887324614,26.27207305078086,26.344718567498706,27.53945743938798,25.711033924674016,26.164975352041782,26.58416338933906,26.51584279659266,27.96017335060214,27.223102831791895,27.050692128803817,28.19043509121861,26.2079021830456,27.863483426715455,26.5997528989883,27.61268492566336
EWSR1,25.35509991737168,25.760536756643724,25.149886918977874,26.494701321800576,25.53995565153887,27.1359462508721,26.210967358870988,27.14767078633396,25.451042194695713,26.93283542571338,26.33509263863898,27.217677848665797,26.932052534149356,26.178882866422246,24.225941788262293,26.30874038783647,24.15239905293032,25.81965268595823,24.191367968310555,26.572918149268123,24.599236745095837,25.88374531891679,24.53295117964122,27.75988215107629,23.341689938058675,26.751909705044614,25.007473307538724,27.181856848601978,26.7373571692756,27.279729878935857,24.761336533036204,27.001521754011904
EZR,28.427822934703222,29.13591981224862,28.530050323666796,28.17967763204789,28.49682164170745,29.4639624152534,28.89061799445324,29.324879436785068,28.80908250238186,29.55083914253156,28.990800174536748,29.150685874032703,29.163133887040583,28.915458417385878,27.61006685664361,28.839997657229617,28.1441428432895,28.48928276402912,26.819535313829512,29.021292502522023,27.959800430671578,28.677207548959316,28.386368840388556,28.91900131252314,27.849661790767325,28.991261846708056,29.140976728060078,29.538881886465152,29.163000456636265,29.993810443835816,28.42047014873568,28.595256811874663
F13A1,26.765885970140175,26.68612829307384,27.411925522272583,24.609420129741594,27.231825367181287,24.780650006330706,27.02480289790337,24.65756120383867,27.453069462878716,24.52537183123619,27.320957268533814,26.735682508887553,28.465685938445628,26.53013300339257,27.388455699514097,26.438514382862028,26.89380041644717,26.583498225010057,26.498076338954423,25.658571609699724,27.027787749882403,25.14207584990007,27.158912836644074,25.541880720502476,26.659780974779167,25.871659179882325,27.61392773914211,26.693265076716052,29.39660387621461,27.165410491706563,26.426207071269843,25.90605206588363
F9,27.24841497487248,27.265797038702395,27.746384714987546,28.34336158399945,27.1478423240629,26.99340082605485,26.744096684927047,27.49661666931726,26.360438104049162,26.4654319682829,27.399143832354685,27.712672075061416,27.717349757580802,28.10651937734744,26.255008214121794,27.431552005953424,26.483361491134282,27.30649554662055,26.420011301609115,27.7814728793873,26.37013664318018,27.01790884032814,26.21526676091281,26.397028497516516,25.266035080216458,28.32961206893888,26.518525781323557,27.195706795571244,26.122834932428272,27.888352713721858,27.511872895808835,27.7455519724542
FABP1,30.99984609504557,29.768582819591906,31.566755252636593,31.385869433042686,31.418480895374632,30.679590845282974,31.86799949955119,31.481321759693888,30.898863635860593,31.88630109464707,31.487377561414306,29.438313680279443,30.684923345076776,30.81156878429166,28.39277605061556,24.468987010150713,29.9236068072716,28.931261744405155,30.45089531315249,30.086977588754795,29.973099909389347,30.65118712858638,30.004191841896017,30.57581451636627,29.403409199757633,30.819013677024486,30.83774006244971,30.470276660563822,31.2499138421359,30.558441501484467,29.849168968437514,30.206328973337406
